cond,id,id2,seed,trial,deck,payoff,rt,block,age,gender,trend,volatility,previous_deck,repeat_deck,switch_deck,run_nr,run_length
ntn,12,32,3,196,1,107,1572.0573,8,23,male,Trend,Variance Stable,1,1,0,2346,4
ntn,12,32,3,197,1,108,1644.7484,8,23,male,Trend,Variance Stable,1,1,0,2346,5
ntn,12,32,3,198,1,111,1539.7301,8,23,male,Trend,Variance Stable,1,1,0,2346,6
ntn,12,32,3,199,1,99,1549.4061,8,23,male,Trend,Variance Stable,1,1,0,2346,7
ntn,12,32,3,200,1,124,1517.6767,8,23,male,Trend,Variance Stable,1,1,0,2346,8
nts,12,12,3,1,2,-9,1839.8319,1,22,male,Trend,Variance Changes,1,0,1,2347,1
nts,12,12,3,2,2,-15,4329.5472,1,22,male,Trend,Variance Changes,2,1,0,2347,2
nts,12,12,3,3,4,59,2271.7172,1,22,male,Trend,Variance Changes,2,0,1,2348,1
nts,12,12,3,4,4,61,2400.8038,1,22,male,Trend,Variance Changes,4,1,0,2348,2
nts,12,12,3,5,4,72,4045.8858,1,22,male,Trend,Variance Changes,4,1,0,2348,3
nts,12,12,3,6,4,58,2579.0186,1,22,male,Trend,Variance Changes,4,1,0,2348,4
nts,12,12,3,7,4,60,2955.2435,1,22,male,Trend,Variance Changes,4,1,0,2348,5
nts,12,12,3,8,4,55,2523.0762,1,22,male,Trend,Variance Changes,4,1,0,2348,6
nts,12,12,3,9,1,-67,2070.6515,1,22,male,Trend,Variance Changes,4,0,1,2349,1
nts,12,12,3,10,4,61,1879.4389,1,22,male,Trend,Variance Changes,1,0,1,2350,1
nts,12,12,3,11,3,35,1945.4005,1,22,male,Trend,Variance Changes,4,0,1,2351,1
nts,12,12,3,12,4,64,2914.2587,1,22,male,Trend,Variance Changes,3,0,1,2352,1
nts,12,12,3,13,4,59,2579.2937,1,22,male,Trend,Variance Changes,4,1,0,2352,2
nts,12,12,3,14,4,50,3651.9622,1,22,male,Trend,Variance Changes,4,1,0,2352,3
nts,12,12,3,15,4,54,5290.8342,1,22,male,Trend,Variance Changes,4,1,0,2352,4
nts,12,12,3,16,4,59,2165.1039,1,22,male,Trend,Variance Changes,4,1,0,2352,5
nts,12,12,3,17,2,-15,1931.2417,1,22,male,Trend,Variance Changes,4,0,1,2353,1
nts,12,12,3,18,4,56,1876.0535,1,22,male,Trend,Variance Changes,2,0,1,2354,1
nts,12,12,3,19,4,52,1907.6184,1,22,male,Trend,Variance Changes,4,1,0,2354,2
nts,12,12,3,20,4,49,2315.6907,1,22,male,Trend,Variance Changes,4,1,0,2354,3
nts,12,12,3,21,3,43,2053.0076,1,22,male,Trend,Variance Changes,4,0,1,2355,1
nts,12,12,3,22,4,45,1915.4923,1,22,male,Trend,Variance Changes,3,0,1,2356,1
nts,12,12,3,23,4,41,1931.7,1,22,male,Trend,Variance Changes,4,1,0,2356,2
nts,12,12,3,24,4,36,1875.008,1,22,male,Trend,Variance Changes,4,1,0,2356,3
nts,12,12,3,25,4,43,1907.9673,1,22,male,Trend,Variance Changes,4,1,0,2356,4
nts,12,12,3,26,4,42,1949.0619,2,22,male,Trend,Variance Changes,4,1,0,2356,5
nts,12,12,3,27,4,38,1883.4743,2,22,male,Trend,Variance Changes,4,1,0,2356,6
nts,12,12,3,28,4,39,1971.3633,2,22,male,Trend,Variance Changes,4,1,0,2356,7
nts,12,12,3,29,3,25,2443.1697,2,22,male,Trend,Variance Changes,4,0,1,2357,1
nts,12,12,3,30,4,30,3845.0859,2,22,male,Trend,Variance Changes,3,0,1,2358,1
nts,12,12,3,31,1,-34,2083.6307,2,22,male,Trend,Variance Changes,4,0,1,2359,1
nts,12,12,3,32,4,26,2299.3099,2,22,male,Trend,Variance Changes,1,0,1,2360,1
nts,12,12,3,33,4,22,1523.693,2,22,male,Trend,Variance Changes,4,1,0,2360,2
nts,12,12,3,34,4,35,1966.2905,2,22,male,Trend,Variance Changes,4,1,0,2360,3
nts,12,12,3,35,4,34,2011.3111,2,22,male,Trend,Variance Changes,4,1,0,2360,4
nts,12,12,3,36,4,25,2971.5534,2,22,male,Trend,Variance Changes,4,1,0,2360,5
nts,12,12,3,37,4,28,2019.4565,2,22,male,Trend,Variance Changes,4,1,0,2360,6
nts,12,12,3,38,4,26,1939.5407,2,22,male,Trend,Variance Changes,4,1,0,2360,7
nts,12,12,3,39,3,17,1640.1919,2,22,male,Trend,Variance Changes,4,0,1,2361,1
nts,12,12,3,40,4,20,1941.2306,2,22,male,Trend,Variance Changes,3,0,1,2362,1
nts,12,12,3,41,4,13,1602.2172,2,22,male,Trend,Variance Changes,4,1,0,2362,2
nts,12,12,3,42,4,25,1909.117,2,22,male,Trend,Variance Changes,4,1,0,2362,3
nts,12,12,3,43,4,32,1619.2464,2,22,male,Trend,Variance Changes,4,1,0,2362,4
nts,12,12,3,44,4,19,2092.3645,2,22,male,Trend,Variance Changes,4,1,0,2362,5
nts,12,12,3,45,4,24,1900.033,2,22,male,Trend,Variance Changes,4,1,0,2362,6
nts,12,12,3,46,4,22,1995.8944,2,22,male,Trend,Variance Changes,4,1,0,2362,7
nts,12,12,3,47,4,23,2179.3806,2,22,male,Trend,Variance Changes,4,1,0,2362,8
nts,12,12,3,48,4,21,2915.5762,2,22,male,Trend,Variance Changes,4,1,0,2362,9
nts,12,12,3,49,4,17,2508.0047,2,22,male,Trend,Variance Changes,4,1,0,2362,10
nts,12,12,3,50,4,12,1907.5013,2,22,male,Trend,Variance Changes,4,1,0,2362,11
nts,12,12,3,51,4,12,2275.0179,3,22,male,Trend,Variance Changes,4,1,0,2362,12
nts,12,12,3,52,4,14,3213.6234,3,22,male,Trend,Variance Changes,4,1,0,2362,13
nts,12,12,3,53,4,18,3059.2905,3,22,male,Trend,Variance Changes,4,1,0,2362,14
nts,12,12,3,54,4,7,2138.2977,3,22,male,Trend,Variance Changes,4,1,0,2362,15
nts,12,12,3,55,4,12,2899.321,3,22,male,Trend,Variance Changes,4,1,0,2362,16
nts,12,12,3,56,4,17,2448.311,3,22,male,Trend,Variance Changes,4,1,0,2362,17
nts,12,12,3,57,4,1,1971.6211,3,22,male,Trend,Variance Changes,4,1,0,2362,18
nts,12,12,3,58,4,-3,1963.4011,3,22,male,Trend,Variance Changes,4,1,0,2362,19
nts,12,12,3,59,2,-19,2267.1039,3,22,male,Trend,Variance Changes,4,0,1,2363,1
nts,12,12,3,60,4,-12,1891.4191,3,22,male,Trend,Variance Changes,2,0,1,2364,1
nts,12,12,3,61,3,25,1635.2503,3,22,male,Trend,Variance Changes,4,0,1,2365,1
nts,12,12,3,62,3,25,1963.6499,3,22,male,Trend,Variance Changes,3,1,0,2365,2
nts,12,12,3,63,3,34,2013.5242,3,22,male,Trend,Variance Changes,3,1,0,2365,3
nts,12,12,3,64,3,25,1907.3817,3,22,male,Trend,Variance Changes,3,1,0,2365,4
nts,12,12,3,65,3,31,1915.2828,3,22,male,Trend,Variance Changes,3,1,0,2365,5
nts,12,12,3,66,3,27,1907.2719,3,22,male,Trend,Variance Changes,3,1,0,2365,6
nts,12,12,3,67,1,-12,1892.6106,3,22,male,Trend,Variance Changes,3,0,1,2366,1
nts,12,12,3,68,3,22,1964.5617,3,22,male,Trend,Variance Changes,1,0,1,2367,1
nts,12,12,3,69,3,18,2051.3213,3,22,male,Trend,Variance Changes,3,1,0,2367,2
nts,12,12,3,70,3,26,2139.4365,3,22,male,Trend,Variance Changes,3,1,0,2367,3
nts,12,12,3,71,3,17,2043.5447,3,22,male,Trend,Variance Changes,3,1,0,2367,4
nts,12,12,3,72,3,20,2227.2894,3,22,male,Trend,Variance Changes,3,1,0,2367,5
nts,12,12,3,73,3,17,2163.2953,3,22,male,Trend,Variance Changes,3,1,0,2367,6
nts,12,12,3,74,3,15,1548.3695,3,22,male,Trend,Variance Changes,3,1,0,2367,7
nts,12,12,3,75,4,19,2725.7094,3,22,male,Trend,Variance Changes,3,0,1,2368,1
nts,12,12,3,76,4,18,2123.4241,4,22,male,Trend,Variance Changes,4,1,0,2368,2
nts,12,12,3,77,4,31,1971.5023,4,22,male,Trend,Variance Changes,4,1,0,2368,3
nts,12,12,3,78,4,16,1627.4254,4,22,male,Trend,Variance Changes,4,1,0,2368,4
nts,12,12,3,79,4,10,1940.7763,4,22,male,Trend,Variance Changes,4,1,0,2368,5
nts,12,12,3,80,2,-49,1947.6626,4,22,male,Trend,Variance Changes,4,0,1,2369,1
nts,12,12,3,81,4,7,1938.9174,4,22,male,Trend,Variance Changes,2,0,1,2370,1
nts,12,12,3,82,4,18,1913.1508,4,22,male,Trend,Variance Changes,4,1,0,2370,2
nts,12,12,3,83,4,12,2115.4217,4,22,male,Trend,Variance Changes,4,1,0,2370,3
nts,12,12,3,84,3,14,2035.8418,4,22,male,Trend,Variance Changes,4,0,1,2371,1
nts,12,12,3,85,3,12,1986.8344,4,22,male,Trend,Variance Changes,3,1,0,2371,2
nts,12,12,3,86,3,11,1955.0587,4,22,male,Trend,Variance Changes,3,1,0,2371,3
nts,12,12,3,87,3,13,2139.458,4,22,male,Trend,Variance Changes,3,1,0,2371,4
nts,12,12,3,88,4,15,1955.6022,4,22,male,Trend,Variance Changes,3,0,1,2372,1
nts,12,12,3,89,4,11,2019.9959,4,22,male,Trend,Variance Changes,4,1,0,2372,2
nts,12,12,3,90,4,3,2131.3908,4,22,male,Trend,Variance Changes,4,1,0,2372,3
nts,12,12,3,91,3,27,1899.0519,4,22,male,Trend,Variance Changes,4,0,1,2373,1
nts,12,12,3,92,3,19,1960.7001,4,22,male,Trend,Variance Changes,3,1,0,2373,2
nts,12,12,3,93,3,21,1963.5587,4,22,male,Trend,Variance Changes,3,1,0,2373,3
nts,12,12,3,94,4,5,1683.3954,4,22,male,Trend,Variance Changes,3,0,1,2374,1
nts,12,12,3,95,3,22,1978.2189,4,22,male,Trend,Variance Changes,4,0,1,2375,1
nts,12,12,3,96,3,28,2184.9009,4,22,male,Trend,Variance Changes,3,1,0,2375,2
nts,12,12,3,97,3,24,1843.5638,4,22,male,Trend,Variance Changes,3,1,0,2375,3
nts,12,12,3,98,3,23,1992.2999,4,22,male,Trend,Variance Changes,3,1,0,2375,4
nts,12,12,3,99,3,32,2171.1752,4,22,male,Trend,Variance Changes,3,1,0,2375,5
nts,12,12,3,100,3,32,1916.2262,4,22,male,Trend,Variance Changes,3,1,0,2375,6
nts,12,12,3,101,3,28,1931.4614,5,22,male,Trend,Variance Changes,3,1,0,2375,7
nts,12,12,3,102,3,27,1800.9102,5,22,male,Trend,Variance Changes,3,1,0,2375,8
nts,12,12,3,103,3,28,1947.2825,5,22,male,Trend,Variance Changes,3,1,0,2375,9
nts,12,12,3,104,3,33,2163.6883,5,22,male,Trend,Variance Changes,3,1,0,2375,10
nts,12,12,3,105,4,5,2027.3835,5,22,male,Trend,Variance Changes,3,0,1,2376,1
nts,12,12,3,106,3,16,2099.1503,5,22,male,Trend,Variance Changes,4,0,1,2377,1
nts,12,12,3,107,3,21,1763.5669,5,22,male,Trend,Variance Changes,3,1,0,2377,2
nts,12,12,3,108,3,18,2003.5543,5,22,male,Trend,Variance Changes,3,1,0,2377,3
nts,12,12,3,109,3,17,2115.2478,5,22,male,Trend,Variance Changes,3,1,0,2377,4
nts,12,12,3,110,3,23,2074.9422,5,22,male,Trend,Variance Changes,3,1,0,2377,5
nts,12,12,3,111,3,11,2115.4452,5,22,male,Trend,Variance Changes,3,1,0,2377,6
nts,12,12,3,112,3,7,2056.5303,5,22,male,Trend,Variance Changes,3,1,0,2377,7
nts,12,12,3,113,3,7,1683.4647,5,22,male,Trend,Variance Changes,3,1,0,2377,8
nts,12,12,3,114,3,4,1731.7431,5,22,male,Trend,Variance Changes,3,1,0,2377,9
nts,12,12,3,115,3,2,1626.7766,5,22,male,Trend,Variance Changes,3,1,0,2377,10
nts,12,12,3,116,4,13,1788.7282,5,22,male,Trend,Variance Changes,3,0,1,2378,1
nts,12,12,3,117,4,4,1898.6888,5,22,male,Trend,Variance Changes,4,1,0,2378,2
nts,12,12,3,118,4,6,2427.2334,5,22,male,Trend,Variance Changes,4,1,0,2378,3
nts,12,12,3,119,4,4,2067.8002,5,22,male,Trend,Variance Changes,4,1,0,2378,4
nts,12,12,3,120,3,8,1931.4512,5,22,male,Trend,Variance Changes,4,0,1,2379,1
nts,12,12,3,121,3,5,1899.5925,5,22,male,Trend,Variance Changes,3,1,0,2379,2
nts,12,12,3,122,3,12,1883.4229,5,22,male,Trend,Variance Changes,3,1,0,2379,3
nts,12,12,3,123,3,5,1651.9675,5,22,male,Trend,Variance Changes,3,1,0,2379,4
nts,12,12,3,124,3,-8,1531.359,5,22,male,Trend,Variance Changes,3,1,0,2379,5
nts,12,12,3,125,4,8,1661.3979,5,22,male,Trend,Variance Changes,3,0,1,2380,1
nts,12,12,3,126,4,0,1700.1891,6,22,male,Trend,Variance Changes,4,1,0,2380,2
nts,12,12,3,127,4,-2,1987.6222,6,22,male,Trend,Variance Changes,4,1,0,2380,3
nts,12,12,3,128,1,13,1731.4995,6,22,male,Trend,Variance Changes,4,0,1,2381,1
nts,12,12,3,129,1,21,1586.7814,6,22,male,Trend,Variance Changes,1,1,0,2381,2
nts,12,12,3,130,1,12,1917.0691,6,22,male,Trend,Variance Changes,1,1,0,2381,3
nts,12,12,3,131,1,21,7443.4517,6,22,male,Trend,Variance Changes,1,1,0,2381,4
nts,12,12,3,132,1,8,1843.2498,6,22,male,Trend,Variance Changes,1,1,0,2381,5
nts,12,12,3,133,3,-6,1531.8728,6,22,male,Trend,Variance Changes,1,0,1,2382,1
nts,12,12,3,134,4,8,1661.5454,6,22,male,Trend,Variance Changes,3,0,1,2383,1
nts,12,12,3,135,1,9,1977.3905,6,22,male,Trend,Variance Changes,4,0,1,2384,1
nts,12,12,3,136,2,25,1851.3895,6,22,male,Trend,Variance Changes,1,0,1,2385,1
nts,12,12,3,137,2,24,1924.8595,6,22,male,Trend,Variance Changes,2,1,0,2385,2
nts,12,12,3,138,2,26,1811.5714,6,22,male,Trend,Variance Changes,2,1,0,2385,3
nts,12,12,3,139,2,29,1739.5416,6,22,male,Trend,Variance Changes,2,1,0,2385,4
nts,12,12,3,140,2,29,1939.3713,6,22,male,Trend,Variance Changes,2,1,0,2385,5
nts,12,12,3,141,2,25,1787.1157,6,22,male,Trend,Variance Changes,2,1,0,2385,6
nts,12,12,3,142,2,37,1891.5764,6,22,male,Trend,Variance Changes,2,1,0,2385,7
nts,12,12,3,143,2,36,2027.775,6,22,male,Trend,Variance Changes,2,1,0,2385,8
nts,12,12,3,144,2,40,1755.5042,6,22,male,Trend,Variance Changes,2,1,0,2385,9
nts,12,12,3,145,2,35,1867.3383,6,22,male,Trend,Variance Changes,2,1,0,2385,10
nts,12,12,3,146,2,38,1859.4514,6,22,male,Trend,Variance Changes,2,1,0,2385,11
nts,12,12,3,147,2,30,1546.8503,6,22,male,Trend,Variance Changes,2,1,0,2385,12
nts,12,12,3,148,2,30,1884.2188,6,22,male,Trend,Variance Changes,2,1,0,2385,13
nts,12,12,3,149,2,21,1906.9372,6,22,male,Trend,Variance Changes,2,1,0,2385,14
nts,12,12,3,150,4,-30,1869.9866,6,22,male,Trend,Variance Changes,2,0,1,2386,1
nts,12,12,3,151,2,30,1825.0328,7,22,male,Trend,Variance Changes,4,0,1,2387,1
nts,12,12,3,152,2,34,1915.1154,7,22,male,Trend,Variance Changes,2,1,0,2387,2
nts,12,12,3,153,2,37,1524.7069,7,22,male,Trend,Variance Changes,2,1,0,2387,3
nts,12,12,3,154,2,35,1939.7401,7,22,male,Trend,Variance Changes,2,1,0,2387,4
nts,12,12,3,155,2,25,2834.984,7,22,male,Trend,Variance Changes,2,1,0,2387,5
nts,12,12,3,156,2,20,7635.4882,7,22,male,Trend,Variance Changes,2,1,0,2387,6
nts,12,12,3,157,2,21,1963.423,7,22,male,Trend,Variance Changes,2,1,0,2387,7
nts,12,12,3,158,2,25,2003.5973,7,22,male,Trend,Variance Changes,2,1,0,2387,8
nts,12,12,3,159,2,19,1907.3683,7,22,male,Trend,Variance Changes,2,1,0,2387,9
nts,12,12,3,160,2,22,1803.2566,7,22,male,Trend,Variance Changes,2,1,0,2387,10
nts,12,12,3,161,2,22,1907.2391,7,22,male,Trend,Variance Changes,2,1,0,2387,11
nts,12,12,3,162,2,20,2051.5106,7,22,male,Trend,Variance Changes,2,1,0,2387,12
nts,12,12,3,163,2,18,1984.8568,7,22,male,Trend,Variance Changes,2,1,0,2387,13
nts,12,12,3,164,2,21,1923.4707,7,22,male,Trend,Variance Changes,2,1,0,2387,14
nts,12,12,3,165,2,25,1979.2239,7,22,male,Trend,Variance Changes,2,1,0,2387,15
nts,12,12,3,166,2,14,1963.5454,7,22,male,Trend,Variance Changes,2,1,0,2387,16
nts,12,12,3,167,2,19,2011.3975,7,22,male,Trend,Variance Changes,2,1,0,2387,17
nts,12,12,3,168,2,20,1939.6104,7,22,male,Trend,Variance Changes,2,1,0,2387,18
nts,12,12,3,169,2,21,1595.4184,7,22,male,Trend,Variance Changes,2,1,0,2387,19
nts,12,12,3,170,2,21,1844.5952,7,22,male,Trend,Variance Changes,2,1,0,2387,20
nts,12,12,3,171,2,10,1940.6385,7,22,male,Trend,Variance Changes,2,1,0,2387,21
nts,12,12,3,172,2,14,1731.5567,7,22,male,Trend,Variance Changes,2,1,0,2387,22
nts,12,12,3,173,2,15,1827.5599,7,22,male,Trend,Variance Changes,2,1,0,2387,23
nts,12,12,3,174,2,21,1843.5902,7,22,male,Trend,Variance Changes,2,1,0,2387,24
nts,12,12,3,175,2,23,1963.4108,7,22,male,Trend,Variance Changes,2,1,0,2387,25
nts,12,12,3,176,2,28,1931.2737,8,22,male,Trend,Variance Changes,2,1,0,2387,26
nts,12,12,3,177,2,32,2147.4121,8,22,male,Trend,Variance Changes,2,1,0,2387,27
nts,12,12,3,178,2,40,2343.6951,8,22,male,Trend,Variance Changes,2,1,0,2387,28
nts,12,12,3,179,2,35,2186.5693,8,22,male,Trend,Variance Changes,2,1,0,2387,29
nts,12,12,3,180,2,32,2003.293,8,22,male,Trend,Variance Changes,2,1,0,2387,30
nts,12,12,3,181,2,29,1564.5003,8,22,male,Trend,Variance Changes,2,1,0,2387,31
nts,12,12,3,182,2,35,2005.5336,8,22,male,Trend,Variance Changes,2,1,0,2387,32
nts,12,12,3,183,2,25,2074.9147,8,22,male,Trend,Variance Changes,2,1,0,2387,33
nts,12,12,3,184,2,30,7573.6499,8,22,male,Trend,Variance Changes,2,1,0,2387,34
nts,12,12,3,185,2,38,1816.1774,8,22,male,Trend,Variance Changes,2,1,0,2387,35
nts,12,12,3,186,2,33,1995.507,8,22,male,Trend,Variance Changes,2,1,0,2387,36
nts,12,12,3,187,2,36,2074.8263,8,22,male,Trend,Variance Changes,2,1,0,2387,37
nts,12,12,3,188,2,40,1963.5028,8,22,male,Trend,Variance Changes,2,1,0,2387,38
nts,12,12,3,189,2,35,1867.4416,8,22,male,Trend,Variance Changes,2,1,0,2387,39
nts,12,12,3,190,2,22,2067.2949,8,22,male,Trend,Variance Changes,2,1,0,2387,40
nts,12,12,3,191,2,21,2043.2667,8,22,male,Trend,Variance Changes,2,1,0,2387,41
nts,12,12,3,192,2,15,2195.7116,8,22,male,Trend,Variance Changes,2,1,0,2387,42
nts,12,12,3,193,1,23,2115.495,8,22,male,Trend,Variance Changes,2,0,1,2388,1
nts,12,12,3,194,1,29,1939.5346,8,22,male,Trend,Variance Changes,1,1,0,2388,2
nts,12,12,3,195,1,28,1859.5556,8,22,male,Trend,Variance Changes,1,1,0,2388,3
nts,12,12,3,196,1,36,1915.4368,8,22,male,Trend,Variance Changes,1,1,0,2388,4
nts,12,12,3,197,1,30,1915.4007,8,22,male,Trend,Variance Changes,1,1,0,2388,5
nts,12,12,3,198,1,27,1939.608,8,22,male,Trend,Variance Changes,1,1,0,2388,6
nts,12,12,3,199,2,22,1683.3289,8,22,male,Trend,Variance Changes,1,0,1,2389,1
nts,12,12,3,200,1,35,1522.846,8,22,male,Trend,Variance Changes,2,0,1,2390,1
tn,12,72,3,1,1,-58,4585.3129,1,21,female,No Trend,Variance Stable,1,1,0,2390,2
tn,12,72,3,2,2,-15,3909.5095,1,21,female,No Trend,Variance Stable,1,0,1,2391,1
tn,12,72,3,3,3,27,2704.7208,1,21,female,No Trend,Variance Stable,2,0,1,2392,1
tn,12,72,3,4,4,60,2587.0396,1,21,female,No Trend,Variance Stable,3,0,1,2393,1
tn,12,72,3,5,4,71,2119.8973,1,21,female,No Trend,Variance Stable,4,1,0,2393,2
tn,12,72,3,6,4,56,2091.4273,1,21,female,No Trend,Variance Stable,4,1,0,2393,3
tn,12,72,3,7,4,57,2043.0488,1,21,female,No Trend,Variance Stable,4,1,0,2393,4
tn,12,72,3,8,4,52,2035.34,1,21,female,No Trend,Variance Stable,4,1,0,2393,5
tn,12,72,3,9,4,56,2051.4741,1,21,female,No Trend,Variance Stable,4,1,0,2393,6
tn,12,72,3,10,4,57,2347.1893,1,21,female,No Trend,Variance Stable,4,1,0,2393,7
tn,12,72,3,11,4,56,2115.2476,1,21,female,No Trend,Variance Stable,4,1,0,2393,8
tn,12,72,3,12,4,59,2083.7931,1,21,female,No Trend,Variance Stable,4,1,0,2393,9
tn,12,72,3,13,4,54,2205.0006,1,21,female,No Trend,Variance Stable,4,1,0,2393,10
tn,12,72,3,14,3,29,1987.6613,1,21,female,No Trend,Variance Stable,4,0,1,2394,1
tn,12,72,3,15,4,48,1939.3378,1,21,female,No Trend,Variance Stable,3,0,1,2395,1
tn,12,72,3,16,4,53,1915.6784,1,21,female,No Trend,Variance Stable,4,1,0,2395,2
tn,12,72,3,17,4,60,1908.6775,1,21,female,No Trend,Variance Stable,4,1,0,2395,3
tn,12,72,3,18,4,49,1900.2052,1,21,female,No Trend,Variance Stable,4,1,0,2395,4
tn,12,72,3,19,4,44,2587.3521,1,21,female,No Trend,Variance Stable,4,1,0,2395,5
tn,12,72,3,20,4,41,2268.3409,1,21,female,No Trend,Variance Stable,4,1,0,2395,6
tn,12,72,3,21,3,35,1964.9416,1,21,female,No Trend,Variance Stable,4,0,1,2396,1
tn,12,72,3,22,4,37,2212.4128,1,21,female,No Trend,Variance Stable,3,0,1,2397,1
tn,12,72,3,23,3,33,2155.7411,1,21,female,No Trend,Variance Stable,4,0,1,2398,1
tn,12,72,3,24,4,27,2152.6454,1,21,female,No Trend,Variance Stable,3,0,1,2399,1
tn,12,72,3,25,3,21,2672.4472,1,21,female,No Trend,Variance Stable,4,0,1,2400,1
tn,12,72,3,26,4,32,2067.616,2,21,female,No Trend,Variance Stable,3,0,1,2401,1
tn,12,72,3,27,4,28,2099.2748,2,21,female,No Trend,Variance Stable,4,1,0,2401,2
tn,12,72,3,28,4,28,2059.431,2,21,female,No Trend,Variance Stable,4,1,0,2401,3
tn,12,72,3,29,3,14,2427.5801,2,21,female,No Trend,Variance Stable,4,0,1,2402,1
tn,12,72,3,30,4,18,2019.3399,2,21,female,No Trend,Variance Stable,3,0,1,2403,1
tn,12,72,3,31,3,5,2091.4423,2,21,female,No Trend,Variance Stable,4,0,1,2404,1
tn,12,72,3,32,4,14,1955.7877,2,21,female,No Trend,Variance Stable,3,0,1,2405,1
tn,12,72,3,33,4,10,2187.2917,2,21,female,No Trend,Variance Stable,4,1,0,2405,2
tn,12,72,3,34,4,22,2067.0875,2,21,female,No Trend,Variance Stable,4,1,0,2405,3
tn,12,72,3,35,4,21,3779.4775,2,21,female,No Trend,Variance Stable,4,1,0,2405,4
tn,12,72,3,36,4,12,3297.5626,2,21,female,No Trend,Variance Stable,4,1,0,2405,5
tn,12,72,3,37,4,14,2299.3793,2,21,female,No Trend,Variance Stable,4,1,0,2405,6
tn,12,72,3,38,4,13,2059.6899,2,21,female,No Trend,Variance Stable,4,1,0,2405,7
tn,12,72,3,39,4,0,2290.4669,2,21,female,No Trend,Variance Stable,4,1,0,2405,8
tn,12,72,3,40,3,4,2013.4016,2,21,female,No Trend,Variance Stable,4,0,1,2406,1
tn,12,72,3,41,3,12,2195.5046,2,21,female,No Trend,Variance Stable,3,1,0,2406,2
tn,12,72,3,42,3,-4,1994.6459,2,21,female,No Trend,Variance Stable,3,1,0,2406,3
tn,12,72,3,43,4,17,2002.8986,2,21,female,No Trend,Variance Stable,3,0,1,2407,1
tn,12,72,3,44,4,4,2027.6514,2,21,female,No Trend,Variance Stable,4,1,0,2407,2
tn,12,72,3,45,4,9,2323.1798,2,21,female,No Trend,Variance Stable,4,1,0,2407,3
tn,12,72,3,46,4,6,2018.7588,2,21,female,No Trend,Variance Stable,4,1,0,2407,4
tn,12,72,3,47,4,7,1963.3344,2,21,female,No Trend,Variance Stable,4,1,0,2407,5
tn,12,72,3,48,4,5,2140.7173,2,21,female,No Trend,Variance Stable,4,1,0,2407,6
tn,12,72,3,49,4,0,2059.6858,2,21,female,No Trend,Variance Stable,4,1,0,2407,7
tn,12,72,3,50,4,-5,2067.0758,2,21,female,No Trend,Variance Stable,4,1,0,2407,8
tn,12,72,3,51,3,-12,1812.4181,3,21,female,No Trend,Variance Stable,4,0,1,2408,1
tn,12,72,3,52,1,0,1706.6611,3,21,female,No Trend,Variance Stable,3,0,1,2409,1
tn,12,72,3,53,2,10,1955.8894,3,21,female,No Trend,Variance Stable,1,0,1,2410,1
tn,12,72,3,54,2,25,2011.2234,3,21,female,No Trend,Variance Stable,2,1,0,2410,2
tn,12,72,3,55,2,13,2043.4925,3,21,female,No Trend,Variance Stable,2,1,0,2410,3
tn,12,72,3,56,2,0,2043.6182,3,21,female,No Trend,Variance Stable,2,1,0,2410,4
tn,12,72,3,57,1,-24,2043.0719,3,21,female,No Trend,Variance Stable,2,0,1,2411,1
tn,12,72,3,58,2,31,2059.6295,3,21,female,No Trend,Variance Stable,1,0,1,2412,1
tn,12,72,3,59,2,24,2248.6703,3,21,female,No Trend,Variance Stable,2,1,0,2412,2
tn,12,72,3,60,2,11,3115.2213,3,21,female,No Trend,Variance Stable,2,1,0,2412,3
tn,12,72,3,61,2,15,2331.5163,3,21,female,No Trend,Variance Stable,2,1,0,2412,4
tn,12,72,3,62,2,-1,2075.2377,3,21,female,No Trend,Variance Stable,2,1,0,2412,5
tn,12,72,3,63,1,44,1986.978,3,21,female,No Trend,Variance Stable,2,0,1,2413,1
tn,12,72,3,64,1,47,2283.0166,3,21,female,No Trend,Variance Stable,1,1,0,2413,2
tn,12,72,3,65,1,29,2156.5434,3,21,female,No Trend,Variance Stable,1,1,0,2413,3
tn,12,72,3,66,1,46,2048.9381,3,21,female,No Trend,Variance Stable,1,1,0,2413,4
tn,12,72,3,67,1,33,2264.5118,3,21,female,No Trend,Variance Stable,1,1,0,2413,5
tn,12,72,3,68,1,58,3243.4322,3,21,female,No Trend,Variance Stable,1,1,0,2413,6
tn,12,72,3,69,1,42,2195.6453,3,21,female,No Trend,Variance Stable,1,1,0,2413,7
tn,12,72,3,70,1,42,2531.3356,3,21,female,No Trend,Variance Stable,1,1,0,2413,8
tn,12,72,3,71,1,36,2603.2293,3,21,female,No Trend,Variance Stable,1,1,0,2413,9
tn,12,72,3,72,1,21,2523.1372,3,21,female,No Trend,Variance Stable,1,1,0,2413,10
tn,12,72,3,73,1,37,2179.3855,3,21,female,No Trend,Variance Stable,1,1,0,2413,11
tn,12,72,3,74,1,47,2124.3927,3,21,female,No Trend,Variance Stable,1,1,0,2413,12
tn,12,72,3,75,1,40,1803.545,3,21,female,No Trend,Variance Stable,1,1,0,2413,13
tn,12,72,3,76,1,32,2467.5503,4,21,female,No Trend,Variance Stable,1,1,0,2413,14
tn,12,72,3,77,1,42,2083.3915,4,21,female,No Trend,Variance Stable,1,1,0,2413,15
